"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2017-12-27","2.91",,"0.00","0.0","15.0","-5","3","-15","   30","   30","8.9","13.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2017-12-28","4.47",,"0.00","0.0","14.2","-7","3","-16","   90","  110","8.9","15.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2017-12-29","4.25",,"0.00","0.0","13.0","4","15","-1","   70","  100","8.9","15.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2017-12-30","5.82",,"0.00","0.0","13.0","3","9","-6","   20","   20","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2017-12-31","6.93"," 2100","0.04","0.8","13.0","-5","7","-14","  230","  240","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-01","6.26",,"0.13","1.9","13.0","3","16","-4","  240","  240","19.9","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-02","12.75",,"0.05","0.5","14.2","13","18","11","  240","  240","23.0","32.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-03","7.38",,"0.05","1.5","14.2","13","19","-4","  290","  290","18.1","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-04","8.50",,"0.00","0.0","14.2","-7","-3","-15","   20","   10","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-05","8.50",,"0.00","0.0","14.2","-10","-3","-16","  360","  350","16.1","21.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-06","4.92",,"0.00","0.0","14.2","-10","0","-17","  210","   20","8.9","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-07","6.26",,"0.20","2.1","14.2","13","25","0","  260","  170","16.1","21.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-08","11.18",,"0.08","1.0","15.0","26","31","22","  300","  290","23.0","36.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-09","4.47",,"0.00","0.1","15.0","26","30","19","  300","  310","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-10","7.38",,"0.01","0.0","14.2","28","38","23","  140","  150","17.0","23.0","    1",,,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-11","6.71",,"0.42","0.3","13.0","39","44","23","  290","  300","23.0","33.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-12","11.18",,"0.00","0.0","11.8","13","23","1","  310","  310","21.9","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-13","3.36",,"0.05","1.5","11.8","-1","12","-12","  190","   20","8.9","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-14","6.04",,"0.00","0.4","14.2","10","20","2","  190","  160","14.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-15","8.50",,"0.08","2.5","13.0","18","21","14","  140","  150","19.9","27.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-16","4.25",,"0.00","0.0","15.0","12","17","2","  280","  300","10.1","13.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-17","11.41",,"0.00","0.0","15.0","17","26","11","  230","  240","21.9","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-18","6.93",,"0.00","0.0","14.2","27","36","19","  200","  250","14.1","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-19","7.61",,"0.00","0.0","14.2","33","38","28","  230","  240","21.0","30.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-20","7.38",,"0.00","0.0","13.0","39","42","33","  260","  270","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-21","2.24",,"0.00","0.0","11.8","34","39","29","   90","  140","6.9","8.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-22","10.51",,"0.41","3.2","11.8","31","36","22","   60","   60","18.1","27.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-23","10.07",,"0.09","1.2","16.1","20","22","8","   60","   70","16.1","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-24","3.36",,"0.00","0.0","16.1","10","18","-2","  310","  320","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-25","3.80",,"0.01","0.4","16.1","18","27","13","  100","  100","8.9","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-26","10.07",,"0.00","0.0","16.1","27","40","20","  130","  130","19.9","27.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-27","10.29",,"0.00","0.0","14.2","39","45","30","  290","  310","18.1","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-28","8.05",,"0.01","0.2","14.2","26","30","12","  290","  280","21.0","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-29","4.70",,"0.00","0.0","14.2","12","15","5","  330","  310","14.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-30","5.82",,"0.00","0.0","14.2","8","15","2","  110","  110","12.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-01-31","9.17",,"0.20","2.4","15.0","22","32","14","  290","  280","19.9","27.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-01","11.41",,"0.22","4.4","18.1","17","25","1","  310","  300","21.9","35.1","    1","    1",,,,"    1"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-02","5.82",,"0.01","0.1","18.9","1","12","-9","  240","  230","17.0","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-03","5.59",,"0.21","1.8","18.1","9","13","2","  240","  260","17.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-04","6.93",,"0.01","0.3","18.1","9","13","0","  320","  330","16.1","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-05","10.51",,"0.00","0.1","18.1","8","16","3","  250","  250","18.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-06","3.80",,"0.02","0.2","18.1","9","15","-2","  250","  260","14.1","19.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-07","5.14",,"0.01","0.5","18.1","10","20","3","  270","  260","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-08","6.93",,"0.00","0.0","18.1","9","19","-3","  290","  270","19.9","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-09","4.03",,"0.00","0.0","18.1","9","19","2","  300","  320","13.0","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-10","2.01",,"0.00","0.0","18.1","7","21","-4","  290","  300","10.1","13.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-11","5.82",,"0.10","1.0","18.1","10","22","1","  280","  280","23.0","30.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-12","8.72",,"0.06","1.5","18.1","17","19","4","  300","  320","21.0","30.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-13","5.59",,"0.00","0.0","18.9","9","27","-3","  150","  130","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-14","7.61",,"0.00","0.0","18.9","30","38","22","  200","  200","17.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-15","9.62",,"0.00","0.0","18.1","34","42","19","  290","  290","23.0","31.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-16","8.28",,"0.00","0.0","16.9","19","21","7","  300","  280","21.0","29.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-17","8.28",,"0.00","0.0","16.9","16","32","4","  210","  210","23.0","29.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-18","7.83",,"0.04","0.4","16.9","26","33","20","  150","  120","15.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-19","6.49",,"0.03","0.3","16.9","34","39","19","   70","   70","17.0","23.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-20","9.40",,"0.02","0.0","16.9","23","33","18","  290","  290","23.9","32.0","    1","    1",,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-21","9.17",,"0.00","0.1","16.9","24","29","13","  290","  290","23.0","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-22","3.58",,"0.00","0.0","16.9","18","30","7","  140","  150","8.9","13.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-23","9.62",,"0.25","2.0","16.9","29","37","24","  290","  270","21.0","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-24","7.38",,"0.00","0.0","18.1","32","37","30","  110","  120","19.9","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-25","18.34",,"0.56","3.5","20.1","32","36","29","  230","  130","31.1","44.1","    1","    1",,"    1",,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-26","9.62",,"0.00","0.0","20.1","31","37","26","  240","  250","19.9","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-27","4.25",,"0.00","0.0","20.1","33","47","25","  260","  250","14.1","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-02-28","5.82",,"0.15","1.4","20.1","35","42","27","  290","  300","16.1","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-01","4.25",,"0.00","0.0","18.9","30","37","25","  310","  300","13.0","18.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-02","6.93",,"0.00","0.0","18.9","29","34","19","  310","  320","16.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-03","2.68",,"0.00","0.0","18.9","24","37","11","  300","  310","8.9","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-04","2.91",,"0.00","0.0","18.9","26","39","18","  310","  270","8.1","11.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-05","4.92",,"0.00","0.0","18.9","26","37","17","  100","   80","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-06","7.16",,"0.01","0.3","18.9","26","31","19","   60","   50","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-07","8.50",,"0.07","0.9","20.1","26","32","23","  310","  300","17.0","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-08","8.50",,"0.07","0.6","20.1","28","33","27","  310","  300","15.0","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-09","10.51",,"0.00","0.0","20.1","29","31","23","  320","  320","19.9","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-10","7.16",,"0.00","0.0","18.9","27","31","20","  310","  310","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-11","4.03",,"0.00","0.0","18.9","23","33","12","  320","  310","14.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-12","5.14",,"0.10","1.0","20.1","28","36","24","  320","  310","17.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-13","8.50",,"0.00","0.0","20.1","27","32","20","  360","  320","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-14","5.14",,"0.00","0.0","20.1","24","39","8","  290","  300","13.0","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-15","10.51",,"0.00","0.1","18.9","24","28","15","  310","  310","21.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-16","10.07",,"0.00","0.0","18.9","19","30","9","  310","  300","18.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-17","5.82",,"0.00","0.0","18.9","27","35","21","  310","  310","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-18","6.04",,"0.00","0.0","18.9","29","38","20","  290","  310","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-19","6.93",,"0.00","0.0","18.9","22","27","14","  300","   60","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-20","6.04",,"0.00","0.0","18.9","21","30","12","  310","   60","13.0","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-21","7.16",,"0.00","0.0","18.9","24","33","17","  300","  310","15.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-22","7.61",,"0.00","0.0","18.9","25","31","14","  310","  300","21.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-23","7.83",,"0.00","0.0","18.9","26","33","19","  300","  320","17.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-24","7.61",,"0.00","0.0","18.9","26","39","14","   50","   50","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-25","8.05",,"0.00","0.0","18.9","25","32","16","  140","  160","16.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-26","10.51",,"0.00","0.0","18.9","31","43","22","  130","  120","25.1","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-27","8.05",,"0.62","0.0","16.9","36","38","33","  310","  320","21.0","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-28","5.82",,"0.00","0.0","15.0","36","43","31","  150","  140","15.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-29","10.51",,"0.00","0.0","13.0","32","35","26","  310","  300","23.0","31.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-30","8.05",,"0.02","0.9","13.0","28","33","20","  320","  320","18.1","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-03-31","8.95",,"0.38","4.1","14.2","25","32","22","  300","  310","23.0","35.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-01","7.16",,"0.06","2.1","18.1","23","29","15","  270","  290","18.1","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-02","3.58",,"0.00","0.0","16.1","22","37","9","  280","  280","13.0","16.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-03","4.92",,"0.07","0.9","15.0","31","38","25","   60","   60","13.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-04","13.87",,"0.10","1.5","15.0","24","28","16","  310","  310","25.9","38.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-05","4.03",,"0.15","4.9","15.0","21","34","9","  310","  320","15.0","19.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-06","9.84",,"0.10","2.5","18.9","26","31","20","  300","  300","30.0","40.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-07","11.41",,"0.08","1.8","18.1","23","29","18","  310","  300","23.0","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-08","6.71",,"0.00","0.1","16.9","24","32","11","  310","  320","16.1","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-09","4.47",,"0.00","0.0","15.0","27","39","16","  300","  300","13.0","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-10","4.25",,"0.00","0.0","14.2","29","41","16","  210","  210","16.1","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-11","7.61",,"0.03","0.2","14.2","34","40","28","  310","  310","15.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-12","5.59",,"0.40","4.0","13.0","32","37","27","  110","  100","12.1","15.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-13","6.71",,"0.00","0.0","15.0","35","42","28","  290","   30","14.1","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-14","11.86",,"0.00","0.0","14.2","30","38","23","   50","   60","19.9","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-15","14.76",,"0.44","1.5","13.0","27","30","24","   70","   90","25.1","40.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-16","8.05",,"0.62","6.7","15.0","29","30","28","   60","   50","14.1","19.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-17","11.63",,"0.22","1.2","22.0","31","36","28","  310","  300","19.9","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-18","8.72",,"0.00","0.0","18.9","36","45","28","   50","   30","17.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-19","10.74",,"0.00","0.0","16.1","35","39","27","  310","  310","21.0","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-20","5.37",,"0.00","0.0","15.0","39","52","25","  320","  320","14.1","17.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-21","4.47",,"0.00","0.0","13.0","44","57","29","  200","  200","13.0","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-22","3.58",,"0.00","0.0","11.8","45","60","29","  150","  150","10.1","13.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-23","5.37",,"0.00","0.0","9.1","47","61","33","  140","  140","12.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-24","6.04",,"0.00","0.0","7.1","48","64","38","  300","  290","16.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-25","9.84",,"0.00","0.0","3.9","42","46","32","  310","  300","21.0","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-26","6.71",,"0.00","0.0","3.1","41","57","28","  200","  210","15.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-27","7.16",,"0.12","0.0","0.0","42","47","35","   20","   10","15.0","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-28","11.41",,"0.00","0.0","0.0","38","42","31","  310","  320","21.9","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-29","5.59",,"0.00","0.0","0.0","39","56","25","  320","  320","14.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-04-30","6.49",,"0.00","0.0","0.0","47","68","30","  200","  190","21.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-01","10.96",,"0.01","0.0","0.0","59","77","45","  230","  240","28.0","38.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-02","7.61",,"0.26","0.0","0.0","50","59","34","  320","  320","16.1","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-03","4.70",,"0.00","0.0","0.0","44","58","33","  300","  310","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-04","6.04",,"0.80","0.0","0.0","49","58","41","  300","  270","15.0","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-05","6.49",,"0.00","0.0","0.0","48","61","35","  310","  310","14.1","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-06","6.26",,"0.01","0.0","0.0","50","62","37","  300","  310","16.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-07","6.04",,"0.00","0.0","0.0","50","68","34","  200","  200","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-08","5.37",,"0.00","0.0","0.0","57","77","42","  150",,"8.9",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-09","7.61",,"0.07","0.0","0.0","58","68","50","  120","  130","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-10","14.09",,"0.05","0.0","0.0","45","53","36","  300","  300","25.9","38.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-11","4.47",,"0.00","0.0","0.0","42","54","29","  150","  130","13.0","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-12","4.70",,"0.00","0.0","0.0","48","61","33","  260","  270","15.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-13","4.03",,"0.00","0.0","0.0","52","72","35","  210","  220","18.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-14","4.92",,"0.00","0.0","0.0","60","79","44","  230","  250","15.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-15","8.28",,"0.00","0.0","0.0","58","64","40","  300","  290","21.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-16","7.61",,"0.00","0.0","0.0","55","78","38","  290","  290","19.9","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-17","5.82",,"0.00","0.0","0.0","51","62","42","  320","   50","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-18","10.07",,"0.00","0.0","0.0","52","61","43","  130","  110","21.9","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-19","6.04",,"0.35","0.0","0.0","52","54","42","  310","  290","15.0","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-20","7.38",,"0.00","0.0","0.0","49","60","40","  310","  320","18.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2018-05-21","4.03",,"0.00","0.0","0.0","56","77","38","  150","  160","15.0","21.0",,,,,,
